,Website,Label
1833,us.battle.net.ok.qe-rs.com/login/en/login.html?app=bam&amp;eor=0&amp;ref=https:battle.net/account/&amp;app=wam,bad
1834,us.battle.net.ok.qe-rs.com/login/en/login.html?app=wam&amp;eor=0&amp;ref=https:battle.net/account/&amp;app=bam,bad
1835,us.battle.net.ok.qe-rs.com/login/en/login.html?app=wam&amp;ref=https:battle.net/account/&amp;eor=0&amp;app=bam,bad
1836,us.battle.net.ok.xx-rs.com/login/en/login.html?app=wam&amp;ref=https:battle.net/account/&amp;eor=0&amp;app=bam,bad
1837,web.sshyt.com/images/index.htm?secure.runescape.com/m=weblogin/loginform.ws?mod=amp;ssl=0&amp;dest,bad
1838,bestpcforgaming.com/appleinc/itunesconnect/id-confirmation/apple/apple_validation/index/my%20ld%20account/,bad
1839,bjcurio.com/js/index.htm?amp;&amp;http:/us.battle.net/login/en/?ref=http:/hxnagqsus.battle.net/d3/en/index,bad
1840,bjcurio.com/js/index.htm?amp;&amp;http:/us.battle.net/login/en/?ref=http:/lmhiknxus.battle.net/d3/en/index,bad
1841,blauersee.cl/images/1/js/sitedomain=bill.aol.com&amp;authlev=s&amp;lang=en&amp;locale=us&amp;sitestat/loa/,bad
1842,blievepropaganda.com.br/wp-admin/network/submit-login/update/en/18bc73ab5bcac21f577033cf24eac20e/login.php,bad
1843,blievepropaganda.com.br/wp-admin/network/submit-login/update/en/be1612291a68486977320a3ea34de914/login.php,bad
1844,ctdi.cn/js/?us.battle.net/login/en/?ref=http%3a%2f%2fus.battle.net%2fd3%2fen%2findex&amp;app=com-d3,bad
1845,drrizwanhomeo.com/hdoto/132154654654654641332215461324649872132100130016005454006411213001321200164646005/,bad
1846,huxijis8.com/images/?us.battle.net/login/en/?ref=lyxnhkdus.battle.net/d3/en/index&app=com-d3,bad
1847,jpvote.com/js/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1848,lambat.web.id/wp-content/themes/twentyeleven/update/update/secure/672bfcaa73dbfe28bff5bc77604084fa/secure/,bad
1849,paypal.com.nl.cgi.bin.webscr.cmd.login.processing.login.cmd.login-donelogin.access1018541.perfectsmile.ie/,bad
1850,qhdwk.com/spub/?us.battle.net/login/en/?ref=http%3a%2f%2fus.battle.net%2fd3%2fen%2findex&app=com-d3,bad
1851,shseed.com/css/?us.battle.net/login/en/?ref=http%3a%2f%2fus.battle.net%2fd3%2fen%2findex&app=com-d3,bad
1852,slcontent.ru/ips_kernel/i18n/allegro.php?allegro.pl/&amp;bmw-x5-3-0d-kamera-comforty-logic7-pl.html,bad
1853,svssonline.com/ragamfashion.com/_demo_file/colorpicker/css/.press/dropbox/dropbox/dropbox/dropbox/dropbox/,bad
1854,uniquelife.gr/wp-includes/fonts/update.information.your.account/file/app/dcbfd56228713d6b157798e62856fff5/,bad
1855,wffms.com/tj/login.html?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1856,119.46.59.99/phpmyadmin/deredaysininhttpsigninsslverizonhtpiosapidllregunitkeylessgobmwcinciarumeuviitor.html,bad
1857,dememoria.org/hwdvideos/cc/s/t/pay_form_ec_cvv2.html?cmd=_processing&dispatch=5885d80a13c0db1fb6947b0aeae66fd,bad
1858,getir.net/05ky%20%280.007849624383792441761897862306796014308929443359375000000000%29?0.75942.0.62930.0.58543,bad
1859,heta.lunariffic.com/suspend.page/?bwvkaxjlaw0ubmv0uhsdsusu5485757kujhnn546221oplkj988777aop784mtm0nje2otg1oa=,bad
1861,paypal.update.account.cgi-bin7b465d564f5468f56456l4654846t.ivnpunjab.in/verification/cgi-bin/paypal/websc.php,bad
1862,skvs.stedu.net/images/index.htm?us.battle.net/login/en/?ref=neazemmus.battle.net/d3/en/indexapp=com-d3,bad
1863,starbay.land.ru/pi.dllsignin&ersg=8userid=partner=&siteid=pagetyp=-1&i1=-1&uingl=1&k=1voritenavu=http%253.htm,bad
1864,taesx.com/img/?app=com-d3&amp;us.battle.net/login/en/?ref=http%3a%2f%2fus.battle.net%2fd3%2fen%2findex,bad
1865,taesx.com/img/?us.battle.net/login/en/?ref=http%3a%2f%2fus.battle.net%2fd3%2fen%2findex&amp;app=com-d3,bad
1869,us.battle.net.login.en.ttweb.asia/login/en/login.html?app=wam=3bref=battle.net/account/=3beor=0=3bapp=bam,bad
1870,us.battle.net.ok.iiweb.asia/login/en/login.html?app=bam&amp;eor=0&amp;ref=battle.net/account/&amp;app=wam,bad
1872,us.battle.net.ok.qe-rs.com/login/en/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=https:battle.net/account,bad
1873,us.battle.net.ok.qqweb.asia/login/en/login.html?app=bam&amp;eor=0&amp;ref=battle.net/account/&amp;app=wam,bad
1875,us.battle.net.ok.b.asia/login/en/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=battle.net/account/,bad
1876,us.battle.net.ok.b.asia/login/en/login.html?app=wam&amp;ref=battle.net/account/&amp;eor=0&amp;app=bam,bad
1878,99aiqinhai.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1879,baroserviciosintegrados.com/wp-content/themes/twentytwelve/js2/739d05475ee17da3a7e36bfa65053811/login.php,bad
1880,goodnightdrink.co.za/wp-admin/images/sup2/03dc2f71044f9d7f1da162468e30dce1/mpp/update/logon/login.jsp.php,bad
1881,ihr-einkauf.com/ie_bilder/files/files/it/login/paypal/webscr/account/sicurezza/titolari/it/paypal.it/,bad
1882,kholood.com.sa/wp-includes/certificates/1e6370fc990575c97447a0189737488c2838023a778dfaecdc212708f721b788/,bad
1883,kholood.com.sa/wp-includes/certificates/1e6370fc990575c97447a0189737488c6364d3f0f495b6ab9dcf8d3b5c6e0b01/,bad
1884,kholood.com.sa/wp-includes/certificates/1e6370fc990575c97447a0189737488c67c6a1e7ce56d3d6fa748ab6d9af3fd7/,bad
1885,kholood.com.sa/wp-includes/certificates/1e6370fc990575c97447a0189737488c7ef605fc8dba5425d6965fbd4c8fbe1f/,bad
1886,kholood.com.sa/wp-includes/certificates/1e6370fc990575c97447a0189737488c8f14e45fceea167a5a36dedd4bea2543/,bad
1887,kholood.com.sa/wp-includes/certificates/1e6370fc990575c97447a0189737488c903ce9225fca3e988c2af215d4e544d3/,bad
1888,kholood.com.sa/wp-includes/certificates/1e6370fc990575c97447a0189737488c92c8c96e4c37100777c7190b76d28233/,bad
1889,kholood.com.sa/wp-includes/certificates/1e6370fc990575c97447a0189737488ca684eceee76fc522773286a895bc8436/,bad
1890,kst365.com/js/?bjurezwamp;ssl=0&amp;dest&amp;secure.runescape.com/m=weblogin/loginform.ws?mod=www,bad
1891,kst365.com/js/?dest&amp;secure.runescape.com/m=weblogin/loginform.ws?mod=amp;jxgtnjkamp;ssl=0,bad
1892,mmorenod.com/siwapp/plugins/sfformextraplugin/lib/validator/doctrine/wells/wellsfargo.com/session.htm,bad
1893,naylorantiques.com/com_simplefaq/itemid=99999999/l47p098d3m34kxjmkxnlivckjikwq9ccot2d4fva516uajzmg2/00023,bad
1894,troisiemeporteagauche.com/wp-includes/images/login/my-account/dk/information.htm?uid=jklmnop-qrs123456789,bad
1895,xinxingyuan.com/js/?us.battle.net/login/en/?ref=vzhrvpmus.battle.net/d3/en/index&app=com-d3,bad
1896,xdysb.com/lyb/?app=com-d3&amp;us.battle.net/login/en/?ref=http%3a%2f%2feu.battle.net%2fd3%2fen%2findex,bad
1897,xdysb.com/lyb/?us.battle.net/login/en/?ref=http%3a%2f%2feu.battle.net%2fd3%2fen%2findex&amp;app=com-d3,bad
1898,yyrent.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=amp;zejdnooamp;ssl=0&amp;dest,bad
1899,djdj4.com/js/?us.battle.net/login/en/?ref=http%3a%2f%2fus.battle.net%2fd3%2fen%2findex&amp;app=com-d3,bad
1900,heta.lunariffic.com/suspend.page/?bwvkaxjlaw0ubmv0uhsdsusu5485757kujhnn546221oplkj988777aop784mtm0nje2otk0ng,bad
1901,keywindows7.net/pub/file/file/doc/property/properties/investment/remax/loopnet/new%20b2b/new%20b2b/index.htm,bad
1902,kiarmedical.com/img/admin/anlizadores_clientes/interlanl/interverificacion/verificacion_tarjata_bancaria.php,bad
1903,sac.tudofit.com.br/templates_c/cielo/cielo/segurancabydxrufja2qptcn8ny0mlbioinnvvs0+e00umiczyx0=.php.asp.php,bad
1904,shziang.cn/images/?us.battle.net/login/en/?ref=zvdjzbeus.battle.net/d3/en/index&amp;app=com-d3,bad
1905,toko.duniabermain.com/wp-content/uploads/wpsc/product_images/baby%20feeder%20booster%20seat%20%20%20ebay.htm,bad
1906,us.battle.net.ok.qqweb.asia/login/en/login.html?app=bam&amp;app=wam&amp;eor=0&amp;ref=battle.net/account,bad
1907,acewellpc.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=igperljus.battle.net/d3/en/index,bad
1908,anita-gd.com/images/?us.battle.net/login/en/?ref=http:/%2fus.battle.net%2fd3%2fen%2findex&amp;app=com-d3,bad
1909,chibitesafaris.co.tz/signin/webapps/mpp/home/customerprofile/cfcd208495d565ef66e7dff9f98764da/signin.php,bad
1910,cida-auto.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
1911,cqpszx.com/images/?app=com-d3&us.battle.net/login/en/?ref=holghtbus.battle.net/d3/en/index,bad
1912,da.tzc.edu.cn/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1913,dragracing-bodensee.de/images/components/com_contact/helpers/h/ec/cgibin/confirm12/processing/cmd=/secc/,bad
1914,jinxiuyuanlin.com/js/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
1915,jinxiuyuanlin.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1916,kingsportclub.com/js/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
1917,kun-su.com/images/?us.battle.net/login/en/?ref=emlynskus.battle.net/d3/en/index&app=com-d3,bad
1918,login-batng.tk/cert/login.asp?app=bam&amp;amp;amp;ref=us.battle.net/account/management/index.xml,bad
1919,mg-sh.cn/js/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1920,midea-0512.com/js/?us.battle.net/login/en/?ref=vcacoqlus.battle.net/d3/en/index&app=com-d3,bad
1921,runascape.info/m=weblogin/loginform.php?mod=offence-appeal&ssl=0&des=1&expired=0&dest=account_history.ws,bad
1924,toyotaurip.com/media/system/images/wadministrator/wadministrator/wadministrator/wadministrator/index.htm,bad
1926,youyoupzh.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1927,beingnsync.com/pp/?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819343fd6c338b1d9d60,bad
1928,bizvmeste.ru/wp-content/plugins/igit-related-posts-with-thumb-images-after-posts/cache/suporter/inicio.html,bad
1929,bme.enxnc.com.cn/images/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
1930,captiva.websitewelcome.com/~mobilewe/loyds-security-update/loyds-security/0b44bbfba88441260c55a2520845580a/,bad
1931,davemenkehorst.com/talent/wp-includes/js/tinymce/utils/webmail/buckeye-express/bex.net/buckeye-express.html,bad
1932,envioscimtech5unime.cz.cc/user/update.php?email=sunmtnsft@aol.com&amp;code=aa3ec64333ed038ad1b6bcf944ad51d3,bad
1933,eu.diablo.net.mx.ms-login.in/login.html?app=wam&ref=worldofwarcraft.com/account/&eor=0&app=bam/,bad
1934,eu.diablo.net.mx.uz-login.in/login.html?app=wam&ref=worldofwarcraft.com/account/&eor=0&app=bam/,bad
1935,izillis.biz/dzf4rklm78say3b38958/953rusegdb6njmamcndxde37226/sdr01/bwfuznjlzc5rbgltymluz2f0qhqtb25saw5llmrl,bad
1936,runscape-service.info/m=weblogin/loginform.php?mod=offence-appealssl=0des=1expired=0dest=account_history.ws,bad
1937,spreadsheets.google.com/spreadsheet/viewform?hl=en_us&amp;formkey=dc1nenlxnjjpuhnvthbndutoehnxuue6mq#gid=0,bad
1938,spreadsheets.google.com/spreadsheet/viewform?hl=en_us&amp;formkey=df9ibuh2rjmxnetunmxvnhhxvlq5eee6mq#gid=0,bad
1939,us.battle.net.login.en.rrweb.asia/login/en/login.html?app=wamref=https:/battle.net/account/eor=0app=bam,bad
1940,bjzjg.com/js/?us.battle.net/login/en/?ref=mjlpkmuus.battle.net/d3/en/index&amp;app=com-d3,bad
1941,bjzjg.com/js/?us.battle.net/login/en/?ref=wwqdbxeus.battle.net/d3/en/index&amp;app=com-d3,bad
1942,chao-yue.net/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1943,essei.cn/js/?us.battle.net/login/en/?ref=http%3a%2f%2fus.battle.net%2fd3%2fen%2findex&app=com-d3,bad
1944,hsqxx.com/js/?http:%2f%2fus.battle.net%2flogin%2fen%2f%3fref=http:%2f%2fus.battle.net%2fd3%2fen%2findex,bad
1945,ican-nirvana.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,bad
1946,njlhpslc.com/images/?us.battle.net/login/en/?ref=gbkajnmus.battle.net/d3/en/index&amp;app=com-d3,bad
1947,penizula.com/room/nbproject/private/dpboxee/dpboxe/abugfreemind/emadmust/mattcallen/dpboxfo/dpbox/dpbx/,bad
1948,ra-sa.es/netsmaster/validatio0on.html?g4d3bdosiuarhddbl01bep6dbvy_wp1wj6xzdh7nemrp9bv2mhj0hyzazv6xwexss,bad
1949,tecdiary.org/i/paypol-renew.com.login.54s5d48960qq14a2a1s0d5d8a12s0d5a8g6h0/log/secure-code12/security/,bad
1950,trjq1956.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1951,wzae.com.cn/js/?https:%2f%2fus.battle.net%2flogin%2fen%2fref=http:%2f%2fus.battle.net%2fd3%2fen%2findex,bad
1952,xjbctcky.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1953,xmadwater.com.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1955,113.140.39.231/phpmyadmin/deredaysininhttpsigninsslverizonhtpiosapidllregunitkeylessgobmwcinciarumeuviitor,bad
1956,etudehouseindo.com/0_themes/etude_jadi/action/headers/secure-code7/paypal/53a89bf3eefb3bcb95017f5419364b44,bad
1957,imobbys.com/auctiondb/uclick_ntsoft/asjuahsgaysyasgashtwegkdiausjeueuajsasasaeydhase/paypal-com/webscr.php,bad
1958,studiolazzarottomuratori.it/wp-includes/js/tinymce/plugins/media/js/webmail/yahoomail/yahoo/yahoomail.html,bad
1959,vinoscalyptra.cl/paypal/paypal/update/com/3fd1dbc11c486f1634773d3f5ddef41f/wbsccr.php?cmd=_processing&amp;,bad
1960,apple-unverifed.com/wp-content/themes/twentyfifteen/inc/se/a41ce53e4dd1bf8453ae3a657fc15e88/signin.php,bad
1961,apple-unverifed.com/wp-content/themes/twentyfifteen/inc/se/ff65cac2c4c9d6356902905f848d3f62/signin.php,bad
1962,berufsschule-hk.at/bshk/images/jdownloads/screenshots/dropboxfile/dropboxfile/dropboxfile/dropboxfile/,bad
1963,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/1b4e6443933141e9df02cafd4b483669/,bad
1964,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/1c3d5169762065e22cd22415d5110648/,bad
1965,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/2327d9cac24bdb3e5b32780c8fc54584/,bad
1966,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/23a8c6e398ffce05ea3bcb6ff715ea85/,bad
1967,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/3aae48381015379b6dc42c79f3b78e3e/,bad
1968,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/3d465e25b47e6bc23ae55f5de40e1bb1/,bad
1969,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/48e21137df422d1cdb484178ca594b70/,bad
1970,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/575cb78a68a90f8724817ad09e85d6c4/,bad
1971,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/605e9c4972ab778b7525c1b638ea83d6/,bad
1972,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/6d390cec6f8a4ffb3c3e416d44dba352/,bad
1973,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/74b87cdab034c943cf3c40c4f4de4b1d/,bad
1974,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/97339d1a0d86a0de25dfbdcd016a2880/,bad
1975,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/a8d0976faec7e63065f457435f1a7b7d/,bad
1976,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/d3ef62b78f2aa8861a93e37a04a45fe7/,bad
1977,bimabn.com/1-configurazione-supporto-apple.store-contatta/c/apple-id/f1731c3848644619a0fc223a2949ab70/,bad
1978,bjcurio.com/js/index.htm?http:/us.battle.net/login/en/?ref=http:/gsnwoweus.battle.net/d3/en/index&amp;,bad
1979,bjcurio.com/js/index.htm?http:/us.battle.net/login/en/?ref=http:/riwkrwius.battle.net/d3/en/index&amp;,bad
1980,bjcurio.com/js/index.htm?http:/us.battle.net/login/en/?ref=http:/xnnakjfus.battle.net/d3/en/index&amp;,bad
1981,cleanslatelawyers.com/wp-content/plugins/form-maker/confirm/security/ab821ad5e725338d261f253fa0d6d722/,bad
1982,cleanslatelawyers.com/wp-content/plugins/form-maker/confirm/security/e08427d2e978ae46f498b2bbaa7c9559/,bad
1983,controlyourbreath.com/pp/css_/img/webscr/cmd_/_/login_run/46d13a7e13bd525106918363ee08975d/confirm.htm,bad
1984,cqpszx.com/images/?amp;app=com-d3&amp;amp;us.battle.net/login/en/?ref=holghtbus.battle.net/d3/en/index,bad
1985,dagenhamunitedfc.co.uk/media/editors/codemirror/info/3ce44d7bc304d06e7c71234d40f83719/redirection.html,bad
1986,dagenhamunitedfc.co.uk/media/editors/codemirror/info/463934ee965fa32d6d779675e9c08cc0/redirection.html,bad
1987,dagenhamunitedfc.co.uk/media/editors/codemirror/info/e82181c797a5cbd4ecbff5b4923f1a77/redirection.html,bad
1988,forestalmaihue.cl/wp-admin/user/westpac.com.au/online.westpac.com.au/esis/login/srvpage/index.html,bad
1989,jnsensi.com/images/?app=com-d3&amp;us.battle.net/login/en/?ref=us.battle.net/d3/en/index,bad
1990,jnsensi.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1991,jxgaez.com/js/index.htm?secure.runescape.com/m=weblogin/loginform.ws?mod=amp;bbrqzjkssl=0&amp;dest,bad
1992,ottimizzazionemotoriricerca.it/wp-content/themes/dynamik/css/scanned/9f445f3d9908d1d886a60740de7df864/,bad
1993,shisimi.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
1994,standprincipal.pt/site/modules/mod_login/tmpl/char/paypal.com/fr/confirm.php?cmd=_error_login-run&,bad
1995,the4fitz.com/westpac/login/?app=wol&amp;h3&amp;referrer=westpac.com.au/homepagealternative/,bad
1996,the4fitz.com/westpac/login/?h3&amp;app=wol&amp;referrer=westpac.com.au/homepagealternative/,bad
1997,tiendainvesbiofarm.com/js/tiny_mce/plugins/advlist/ask/mm/app/27cd638fb042bec87a3f6187d06f7baa/direct/,bad
1998,vdub.kz/wp-content/plugins/highslide-integration/highslide/graphics/outlines/?/bankofamerica/index.php,bad
2000,ytxx.myxw.cn/images/?us.battle.net/login/en/?ref=ztpddguus.battle.net/d3/en/index&app=com-d3,bad
2001,121.28.147.232/myadmin/signinebeyhttpverizonhttpsignin.html?https:/signin.ebay.de/ws/ebayisapi.dll?signin,bad
2002,203.114.112.155/joomla15/images/stories/food/main/sfr.fr/auth0user.cgidate=78dfg767df6/sfr/sfr-3.html,bad
2003,bftltd.com/js/?secure.runescape.com/m=weblogin/loginform.ws?mod=amp;sxexkmqamp;ssl=0&amp;dest,bad
2005,kuncorporation.com/chinamex/paypal_virefication/ea293d014b1b4043963f9ec25e196b90/details.php?cmd=_account,bad
2006,paypa1-us.corn.websqr.cgl-bim.54g87f4g552v2g6h8a4f5erg454gt82xc1ga88ttmksn985ger47df1.gilaliancas.com.br/,bad
2007,paypal.de-0tk74t2749.konto.reactivate.help/100643/deu/gast/485539386272/sicher/validierung/user-login.php,bad
2008,shannuodianqi.com/img/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
2009,shshide.com/js/?http:%2f%2fus.battle.net%2flogin%2fen%2f%3fref=http:%2f%2fus.battle.net%2fd3%2fen%2findex,bad
2010,silviastefani.it/administrator/wellsfargo.com/wellsfargo/zooka11.phpidy18f753dd9d4482d915454a98baed00,bad
2011,us.battle.net.en.eeweb.asia/login/en/login.html?app=wam&ref=battle.net/account/&eor=0&app=bam,bad
2012,us.battle.net.en.iiweb.asia/login/en/login.html?app=wam&ref=battle.net/account/&eor=0&app=bam,bad
2013,us.battle.net.en.b.asia/login/en/login.html?app=wam&ref=battle.net/account/&eor=0&app=bam,bad
2014,us.battle.net.ok.ddweb.asia/login/en/login.html?app=wam&ref=battle.net/account/&eor=0&app=bam,bad
2015,us.battle.net.ok.hhweb.asia/login/en/login.html?app=wam&ref=battle.net/account/&eor=0&app=bam,bad
2016,us.battle.net.ok.qqweb.asia/login/en/login.html?app=wam&amp;ref=battle.net/account/&amp;eor=0&amp;app=bam,bad
2017,us.battle.net.ok.qqweb.asia/login/en/login.html?app=wam&ref=battle.net/account/&eor=0&app=bam,bad
2019,cqpszx.com/images/?us.battle.net/login/en/?ref=tqvavewus.battle.net/d3/en/index&amp;app=com-d3,bad
2020,direitoseguro.com.br/__private0/infinitygo.sslblindado.com/p/vaidevisa/asp/conta/autentica/index.html,bad
2021,fly-gz.net/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
2022,ghpm.net.cn/image/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
2023,kf25zx.com/images/?us.battle.net/login/en/?ref=xcqdlhtus.battle.net/d3/en/index&amp;app=com-d3,bad
2024,laoxuetang.com/js/?us.battle.net/login/en/?ref=qfgleplus.battle.net/d3/en/index&amp;app=com-d3,bad
2026,serviceclient-assistance-id.pahadika-tc.com/update-your-information/28960da72fbadcf319fecfee6975b857/,bad
2027,serviceclient-assistance-id.pahadika-tc.com/update-your-information/75475fd2f87e0808f00bfea4dd2fa4ea/,bad
2028,serviceclient-assistance-id.pahadika-tc.com/update-your-information/cabeb2513112278d0de1c14dab92ac7b/,bad
2029,serviceclient-assistance-id.pahadika-tc.com/update-your-information/d6583b2ae1891a6cf8f6092a7491fd21/,bad
2030,smxszz.com/images/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,bad
2031,szxinheng.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=amp;ssl=0&amp;dest,bad
2032,yage168.cn/images/?app=com-d3&amp;us.battle.net/login/en/?ref=tlqnpnhus.battle.net/d3/en/index,bad
2033,yage168.cn/images/?app=com-d3&amp;us.battle.net/login/en/?ref=ytewmnuus.battle.net/d3/en/index,bad
2034,0000502.rcomhost.com/secure-listings-redirect/products/ebaymotors/index.php?vhc=1965%20ford%20mustang&dm,bad
2035,0576tz.com/js/?us.battle.net/login/en/?ref=xxhxsqbus.battle.net/d3/en/index&amp;app=com-d3,bad
2036,188.123.102.72/modules/mod_i60mailer/?allegro.pl/czarne-audi-a4-avant-1-9-tdi-116ps-alu16-climatron.html,bad
2037,202.169.46.83/soap/server/webscr=h4dquol_llgo4gstz4h4causg=afqjcngkxhdywnwxm3rnzgtslks5i4yxugcad=rja.htm,bad
2038,cartasi.it.ojknjkqmygjn2ajdje4xtkim0ujwlyva.wli.rivcx6k7uivk5eiiinv35ln84qzwdauk.iwphoto.co.uk/gtwpages/,bad
2039,everydaychefchallenge.com/wp-content/themes/everydaychild/images/uploads/opusnet/documents/and/settings/,bad
2040,lemontreenursery.com/wp-includes/js/tinymce/plugins/wordpress/img/webmail/yahoomail/yahoo/yahoomail.html,bad
